timestamp,powerPctLeft,vLeft,vRight
89029.361787,25,118.9978485107421875,100.41229248046875
89029.367083,25,118.9978485107421875,117.14766693115234375
89029.372749,25,118.9978485107421875,117.14766693115234375
89029.378439,25,117.80792236328125,117.14766693115234375
89029.38413,25,116.61800384521484375,117.14766693115234375
89029.389495,25,116.61800384521484375,117.14766693115234375
89029.394838,25,116.61800384521484375,117.14766693115234375
89029.400182,25,115.4278564453125,100.41229248046875
89029.405192,25,114.2379302978515625,117.14766693115234375
89029.41018,25,114.2379302978515625,117.14766693115234375
89029.415168,25,113.04801177978515625,100.41229248046875
89029.42077,25,113.04801177978515625,117.14766693115234375
89029.426414,25,113.04801177978515625,117.14766693115234375
89029.432057,25,111.85808563232421875,100.41229248046875
89029.439061,25,111.85808563232421875,117.14766693115234375
89029.446155,25,113.04801177978515625,117.14766693115234375
89029.45325,25,111.8578643798828125,100.41229248046875
89029.457619,25,111.8578643798828125,117.14766693115234375
89029.461807,25,110.667938232421875,100.41229248046875
89029.465995,25,110.667938232421875,117.14766693115234375
89029.471062,25,110.667938232421875,100.41229248046875
89029.476187,25,110.667938232421875,100.41229248046875
89029.481313,25,110.667938232421875,117.14766693115234375
89029.485948,25,110.667938232421875,100.41229248046875
89029.490549,25,109.47801971435546875,117.14766693115234375
89029.495151,25,108.28809356689453125,100.41229248046875
89029.500443,25,108.28809356689453125,117.14766693115234375
89029.505781,25,108.28809356689453125,100.41229248046875
89029.511118,25,108.28809356689453125,117.14766693115234375
89029.516588,25,108.28809356689453125,100.41229248046875
89029.522066,25,108.28809356689453125,117.14766693115234375
89029.527544,25,108.28809356689453125,100.41229248046875
89029.532732,25,109.47801971435546875,100.41229248046875
89029.5379,25,108.28809356689453125,117.14766693115234375
89029.543069,25,107.09816741943359375,100.41229248046875
89029.54835,25,108.28809356689453125,100.41229248046875
89029.553639,25,108.28809356689453125,117.14766693115234375
89029.558927,25,107.09795379638671875,100.41229248046875
89029.564319,25,105.90802764892578125,100.41229248046875
89029.569717,25,105.90802764892578125,100.41229248046875
89029.575115,25,105.90802764892578125,117.14766693115234375
89029.580403,25,105.90802764892578125,100.41229248046875
89029.585685,25,107.09795379638671875,100.41229248046875
89029.590967,25,107.09795379638671875,117.14766693115234375
89029.596401,25,105.90802764892578125,100.41229248046875
89029.601845,25,105.90802764892578125,100.41229248046875
89029.607289,25,105.90802764892578125,100.41229248046875
89029.612557,25,105.90802764892578125,117.14766693115234375
89029.617812,25,104.71810150146484375,100.41229248046875
89029.623068,25,105.90802764892578125,117.14766693115234375
89029.628346,25,105.90802764892578125,100.41229248046875
89029.633625,25,105.90802764892578125,100.41229248046875
89029.638904,25,105.90802764892578125,117.14766693115234375
89029.644309,25,105.90802764892578125,100.41229248046875
89029.649721,25,105.90802764892578125,117.14766693115234375
89029.655134,25,105.90802764892578125,100.41229248046875
89029.660487,25,107.09816741943359375,100.41229248046875
89029.665837,25,107.09816741943359375,117.14766693115234375
89029.671186,25,108.28809356689453125,100.41229248046875
89029.676498,25,107.09816741943359375,117.14766693115234375
89029.681808,25,108.28809356689453125,100.41229248046875
89029.687118,25,108.28809356689453125,117.14766693115234375
89029.692453,25,108.28809356689453125,100.41229248046875
89029.697789,25,108.28809356689453125,117.14766693115234375
89029.703126,25,108.28809356689453125,100.41229248046875
89029.708402,25,108.28809356689453125,117.14766693115234375
89029.713675,25,108.28809356689453125,100.41229248046875
89029.718947,25,108.28809356689453125,117.14766693115234375
89029.724414,25,108.28809356689453125,100.41229248046875
89029.729894,25,108.28809356689453125,117.14766693115234375
89029.735374,25,108.28809356689453125,100.41229248046875
89029.740601,25,108.28809356689453125,117.14766693115234375
89029.745811,25,108.28809356689453125,100.41229248046875
89029.751021,25,108.28809356689453125,117.14766693115234375
89029.756264,25,109.47801971435546875,100.41229248046875
89029.761838,0,107.09816741943359375,100.41229248046875
89029.767084,0,103.52773284912109375,66.9415283203125
89029.772357,0,97.57811737060546875,33.47076416015625
89029.777631,0,89.2486572265625,33.47076416015625
89029.782905,0,79.74176788330078125,0
89029.788232,0,71.399810791015625,16.735382080078125
89029.793562,0,64.26027679443359375,33.47076416015625
89029.798892,0,57.12073516845703125,16.735382080078125
89029.804258,0,51.171123504638671875,16.735382080078125
89029.809625,0,45.22039794921875,16.735382080078125
89029.814993,0,40.460704803466796875,16.735382080078125
89029.820484,0,36.89093780517578125,16.735382080078125
89029.825984,0,34.5110931396484375,16.735382080078125
89029.831483,0,30.9460086822509765625,0
89029.83742,0,26.18631744384765625,0
89029.843387,0,22.616550445556640625,0
89029.849353,0,19.0467815399169921875,0
89029.853955,0,16.6669368743896484375,0
89029.858466,0,14.28664493560791015625,0
89029.862977,0,11.90679931640625,0
89029.868267,0,9.52695369720458984375,0
89029.87361,0,8.33703136444091796875,0
89029.878953,0,7.14710903167724609375,0
89029.88426,0,5.95696306228637695313,0
89029.889565,0,4.767040252685546875,0
89029.894869,0,3.57711744308471679688,0
89029.900802,0,3.57711744308471679688,0
89029.906778,0,2.38719463348388671875,0
89029.912753,0,2.38719463348388671875,0
89029.917819,0,2.38719463348388671875,0
89029.922825,0,1.19727182388305664063,0
89029.927831,0,1.19727182388305664063,0
89029.932856,0,1.19727182388305664063,0
89029.937881,0,1.19727182388305664063,0
89029.942907,0,1.19727182388305664063,0
89029.94819,0,1.19727182388305664063,0
89029.953489,0,1.19727182388305664063,0
89029.958789,0,1.19727182388305664063,0
89029.964147,0,0,0
