timestamp,powerPctLeft,powerPctRight,vLeft,vMouse,vRight
48804.067176,8,8,24.6270732879638671875,23.508068084716796875,22.3890628814697265625
48804.070261,8,8,24.6270732879638671875,23.508068084716796875,22.3890628814697265625
48804.071054,8,8,24.6270732879638671875,23.508068084716796875,22.3890628814697265625
48804.071847,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.07264,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.07367,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.075725,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.07778,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.079836,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.081878,8,8,23.731601715087890625,23.060333251953125,22.3890628814697265625
48804.083892,8,8,23.731601715087890625,23.060333251953125,22.3890628814697265625
48804.085905,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.087919,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.089952,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.092009,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.094066,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.096123,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.098135,8,8,24.1793384552001953125,23.2842006683349609375,22.3890628814697265625
48804.100111,8,8,24.1793384552001953125,23.060333251953125,21.9413280487060546875
48804.102088,8,8,24.1793384552001953125,23.060333251953125,21.9413280487060546875
48804.104065,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.106066,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.108078,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.11009,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.112102,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.114013,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.115901,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.117789,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.119676,8,8,23.731601715087890625,22.612483978271484375,21.493366241455078125
48804.121694,8,8,23.731601715087890625,22.612483978271484375,21.493366241455078125
48804.123721,8,8,23.731601715087890625,22.83646392822265625,21.9413280487060546875
48804.125748,8,8,23.731601715087890625,22.83646392822265625,21.9413280487060546875
48804.127773,8,8,23.731601715087890625,23.060333251953125,22.3890628814697265625
48804.129765,8,8,23.731601715087890625,23.060333251953125,22.3890628814697265625
48804.131757,8,8,23.731601715087890625,22.83646392822265625,21.9413280487060546875
48804.133748,8,8,23.731601715087890625,22.83646392822265625,21.9413280487060546875
48804.135743,8,8,23.731601715087890625,22.83646392822265625,21.9413280487060546875
48804.137746,8,8,23.731601715087890625,22.83646392822265625,21.9413280487060546875
48804.13975,8,8,23.731601715087890625,23.060333251953125,22.3890628814697265625
48804.141753,8,8,23.731601715087890625,23.060333251953125,22.3890628814697265625
48804.143763,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.145784,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.147806,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.149827,8,8,23.2838649749755859375,22.612483978271484375,21.9411029815673828125
48804.151888,8,8,23.2838649749755859375,22.612483978271484375,21.9411029815673828125
48804.153999,8,8,23.2838649749755859375,22.612483978271484375,21.9411029815673828125
48804.15611,8,8,23.2838649749755859375,22.612483978271484375,21.9411029815673828125
48804.15822,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.160231,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.162165,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.164098,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.166031,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.168032,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.170063,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.172094,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.174126,8,8,23.731601715087890625,22.836353302001953125,21.9411029815673828125
48804.176011,8,8,24.1793384552001953125,23.0602207183837890625,21.9411029815673828125
48804.177862,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.179714,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.181565,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.183568,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.18558,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.187593,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.189607,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.191639,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.193671,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.195704,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.197732,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.199742,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.201752,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.203761,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.205777,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.207807,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.209837,8,8,24.1793384552001953125,22.836353302001953125,21.493366241455078125
48804.211867,8,8,24.1793384552001953125,22.612483978271484375,21.04563140869140625
48804.213908,8,8,24.1793384552001953125,22.612483978271484375,21.04563140869140625
48804.215963,8,8,24.1793384552001953125,22.612483978271484375,21.04563140869140625
48804.218018,8,8,24.1793384552001953125,22.612483978271484375,21.04563140869140625
48804.220073,8,8,24.6270732879638671875,22.836353302001953125,21.04563140869140625
48804.222191,8,8,24.6270732879638671875,22.836353302001953125,21.04563140869140625
48804.224359,8,8,24.6270732879638671875,22.836353302001953125,21.04563140869140625
48804.226527,8,8,24.6270732879638671875,22.836353302001953125,21.04563140869140625
48804.228695,8,8,24.6270732879638671875,22.836353302001953125,21.04563140869140625
48804.230627,8,8,24.6270732879638671875,22.612483978271484375,20.59789276123046875
48804.232452,8,8,24.6270732879638671875,22.612483978271484375,20.59789276123046875
48804.234277,8,8,24.6270732879638671875,22.612483978271484375,20.59789276123046875
48804.236101,8,8,24.6270732879638671875,22.612483978271484375,20.59789276123046875
48804.237978,8,8,24.6270732879638671875,22.612483978271484375,20.59789276123046875
48804.239866,8,8,24.6270732879638671875,22.612483978271484375,20.59789276123046875
48804.241754,8,8,24.6270732879638671875,22.612483978271484375,20.59789276123046875
48804.243642,8,8,24.6270732879638671875,22.612483978271484375,20.59789276123046875
48804.245632,8,8,24.6270732879638671875,22.612483978271484375,20.59789276123046875
48804.247629,8,8,24.6270732879638671875,22.612483978271484375,20.59789276123046875
48804.249625,8,8,24.6270732879638671875,22.612483978271484375,20.59789276123046875
48804.251625,8,8,25.0748119354248046875,22.836353302001953125,20.59789276123046875
48804.253682,8,8,25.0748119354248046875,22.836353302001953125,20.59789276123046875
48804.255738,8,8,25.0748119354248046875,23.060222625732421875,21.04563140869140625
48804.257794,8,8,25.0748119354248046875,23.060222625732421875,21.04563140869140625
48804.259841,8,8,25.0748119354248046875,23.060222625732421875,21.04563140869140625
48804.261845,8,8,25.5225467681884765625,23.284088134765625,21.04563140869140625
48804.263849,8,8,25.5225467681884765625,23.060108184814453125,20.5976715087890625
48804.265853,8,8,25.5225467681884765625,23.060108184814453125,20.5976715087890625
48804.268043,8,8,25.5225467681884765625,23.060108184814453125,20.5976715087890625
48804.27064,8,8,25.5225467681884765625,23.060108184814453125,20.5976715087890625
48804.273236,8,8,25.0748119354248046875,22.83624267578125,20.5976715087890625
48804.275833,8,8,25.0748119354248046875,22.83624267578125,20.5976715087890625
48804.277915,8,8,25.0748119354248046875,22.83624267578125,20.5976715087890625
48804.279334,8,8,25.0748119354248046875,22.83624267578125,20.5976715087890625
48804.280753,8,8,24.6270732879638671875,22.61237335205078125,20.5976715087890625
48804.282172,8,8,24.6270732879638671875,22.61237335205078125,20.5976715087890625
48804.283935,8,8,25.07503509521484375,22.836353302001953125,20.5976715087890625
48804.285965,8,8,25.07503509521484375,22.836353302001953125,20.5976715087890625
48804.287996,8,8,25.07503509521484375,22.836353302001953125,20.5976715087890625
48804.290026,8,8,25.07503509521484375,22.836353302001953125,20.5976715087890625
48804.292042,8,8,25.07503509521484375,22.836353302001953125,20.5976715087890625
48804.294051,8,8,25.07503509521484375,22.836353302001953125,20.5976715087890625
48804.296061,8,8,25.07503509521484375,22.836353302001953125,20.5976715087890625
48804.29807,8,8,25.07503509521484375,22.836353302001953125,20.5976715087890625
48804.299971,8,8,25.07503509521484375,22.612483978271484375,20.149932861328125
48804.301846,8,8,25.07503509521484375,22.612483978271484375,20.149932861328125
48804.303722,8,8,25.07503509521484375,22.612483978271484375,20.149932861328125
48804.305598,8,8,25.07503509521484375,22.612483978271484375,20.149932861328125
48804.307646,8,8,25.07503509521484375,22.612483978271484375,20.149932861328125
48804.309706,8,8,25.07503509521484375,22.612483978271484375,20.149932861328125
48804.311766,8,8,25.5227718353271484375,22.836353302001953125,20.149932861328125
48804.313822,8,8,25.5227718353271484375,22.836353302001953125,20.149932861328125
48804.315821,8,8,25.5227718353271484375,22.836353302001953125,20.149932861328125
48804.317819,8,8,25.5227718353271484375,23.060222625732421875,20.5976715087890625
48804.319818,8,8,25.5227718353271484375,23.060222625732421875,20.5976715087890625
48804.321819,8,8,25.07503509521484375,22.836353302001953125,20.5976715087890625
48804.32383,8,8,25.07503509521484375,22.836353302001953125,20.5976715087890625
48804.325841,8,8,25.07503509521484375,22.836353302001953125,20.5976715087890625
48804.327853,8,8,25.07503509521484375,22.836353302001953125,20.5976715087890625
48804.329879,8,8,24.6272983551025390625,22.836353302001953125,21.045406341552734375
48804.33194,8,8,24.6272983551025390625,22.836353302001953125,21.045406341552734375
48804.334001,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.336062,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.338087,8,8,25.075260162353515625,22.8364658355712890625,20.5976715087890625
48804.340066,8,8,25.075260162353515625,22.8364658355712890625,20.5976715087890625
48804.342046,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.344025,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.346016,8,8,25.075260162353515625,23.28420257568359375,21.4931430816650390625
48804.348015,8,8,25.075260162353515625,23.28420257568359375,21.4931430816650390625
48804.350015,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.352014,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.354025,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.35604,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.358056,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.360071,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.361985,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.363876,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.365767,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.367658,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.370081,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.372539,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.374997,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.377427,8,8,25.075260162353515625,23.28420257568359375,21.4931430816650390625
48804.379441,8,8,25.075260162353515625,23.28420257568359375,21.4931430816650390625
48804.381454,8,8,24.627521514892578125,23.060333251953125,21.4931430816650390625
48804.383468,8,8,24.627521514892578125,23.060333251953125,21.4931430816650390625
48804.385482,8,8,24.627521514892578125,23.060333251953125,21.4931430816650390625
48804.387496,8,8,24.627521514892578125,23.060333251953125,21.4931430816650390625
48804.38951,8,8,24.627521514892578125,22.83646392822265625,21.045406341552734375
48804.391524,8,8,24.627521514892578125,22.83646392822265625,21.045406341552734375
48804.393538,8,8,24.627521514892578125,22.83646392822265625,21.045406341552734375
48804.395551,8,8,24.627521514892578125,22.83646392822265625,21.045406341552734375
48804.397565,8,8,24.627521514892578125,22.83646392822265625,21.045406341552734375
48804.399579,8,8,24.627521514892578125,22.83646392822265625,21.045406341552734375
48804.401401,8,8,24.627521514892578125,22.83646392822265625,21.045406341552734375
48804.402976,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.404551,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.406126,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.407975,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.410035,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.412096,8,8,25.075260162353515625,23.060333251953125,21.045406341552734375
48804.414156,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.416157,8,8,24.627521514892578125,23.060443878173828125,21.493366241455078125
48804.418132,8,8,24.627521514892578125,23.060443878173828125,21.493366241455078125
48804.420106,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.422081,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.424094,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.426116,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.428139,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.430161,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.432184,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.434206,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.436228,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.438244,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.440156,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.442068,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.443981,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.445912,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.447926,8,8,25.5229949951171875,23.73204803466796875,21.9411029815673828125
48804.44994,8,8,25.5229949951171875,23.5081806182861328125,21.493366241455078125
48804.451954,8,8,25.5229949951171875,23.5081806182861328125,21.493366241455078125
48804.453956,8,8,25.5229949951171875,23.5081806182861328125,21.493366241455078125
48804.455932,8,8,25.5229949951171875,23.5081806182861328125,21.493366241455078125
48804.457908,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.459884,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.461892,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.463943,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.465994,8,8,24.627521514892578125,23.060443878173828125,21.493366241455078125
48804.468044,8,8,24.627521514892578125,23.060443878173828125,21.493366241455078125
48804.470071,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.47208,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.474089,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.476098,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.478123,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.480156,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.482188,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.484221,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.486622,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.489109,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.491596,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.494083,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.496429,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.498766,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.501103,8,8,25.075260162353515625,23.508182525634765625,21.9411029815673828125
48804.50336,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.504425,8,8,25.075260162353515625,23.284313201904296875,21.493366241455078125
48804.50549,8,8,25.075260162353515625,23.50829315185546875,21.9413280487060546875
48804.506554,8,8,25.075260162353515625,23.50829315185546875,21.9413280487060546875
48804.507797,8,8,25.075260162353515625,23.50829315185546875,21.9413280487060546875
48804.50981,8,8,25.075260162353515625,23.50829315185546875,21.9413280487060546875
48804.511823,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.513836,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.515851,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.517872,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.519893,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.521914,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.52394,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.52597,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.528,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.53003,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.532045,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.534047,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.53605,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.538052,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.540075,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.542107,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.544139,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.546171,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.548248,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.550335,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.552423,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.55451,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.556313,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.558097,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.55988,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.561679,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.5637,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.565722,8,8,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.567744,8,8,25.075260162353515625,23.2844257354736328125,21.49359130859375
48804.569769,8,8,25.075260162353515625,23.2844257354736328125,21.49359130859375
48804.571809,8,8,25.075260162353515625,23.2844257354736328125,21.49359130859375
48804.573849,8,8,25.075260162353515625,23.2844257354736328125,21.49359130859375
48804.575889,8,8,25.075260162353515625,23.2844257354736328125,21.49359130859375
48804.577915,8,8,25.075260162353515625,23.50829315185546875,21.9413280487060546875
48804.57991,8,8,25.075260162353515625,23.50829315185546875,21.9413280487060546875
48804.581905,8,8,25.075260162353515625,23.50829315185546875,21.9413280487060546875
48804.583901,8,8,25.075260162353515625,23.50829315185546875,21.9413280487060546875
48804.585904,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.587919,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.589933,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.591948,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.593974,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.59601,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.598046,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.600083,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.602423,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.604902,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.607381,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.609861,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.611601,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.613171,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.614741,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.616311,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.61816,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.620027,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.621894,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.623771,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.625796,8,8,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.627821,0,0,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.629846,0,0,25.5229949951171875,23.7321624755859375,21.9413280487060546875
48804.631865,0,0,25.5229949951171875,23.50829315185546875,21.49359130859375
48804.633859,0,0,25.5229949951171875,23.284313201904296875,21.04563140869140625
48804.635853,0,0,25.075260162353515625,23.0604457855224609375,21.04563140869140625
48804.637847,0,0,24.627521514892578125,22.6127071380615234375,20.59789276123046875
48804.640046,0,0,23.7320499420166015625,21.941104888916015625,20.150157928466796875
48804.642695,0,0,22.8365764617919921875,21.2694988250732421875,19.7024211883544921875
48804.645344,0,0,22.3886165618896484375,20.8215389251708984375,19.2544612884521484375
48804.647993,0,0,21.94087982177734375,20.149932861328125,18.3589878082275390625
48804.650126,0,0,21.4931430816650390625,19.478328704833984375,17.4635143280029296875
48804.651595,0,0,20.5976715087890625,18.5828571319580078125,16.568042755126953125
48804.653065,0,0,19.702198028564453125,17.6873836517333984375,15.67256927490234375
48804.654534,0,0,18.8062763214111328125,16.791461944580078125,14.7766475677490234375
48804.657327,0,0,17.9108028411865234375,15.89598846435546875,13.88117504119873046875
48804.661148,0,0,17.015331268310546875,15.224384307861328125,13.43343830108642578125
48804.664969,0,0,16.1198577880859375,14.32891178131103515625,12.5379657745361328125
48804.66879,0,0,15.22438526153564453125,13.657306671142578125,12.090229034423828125
48804.670163,0,0,14.32846355438232421875,12.98536586761474609375,11.64226818084716796875
48804.670423,0,0,13.43299102783203125,12.089893341064453125,10.746795654296875
48804.670683,0,0,12.537517547607421875,11.41828823089599609375,10.2990589141845703125
48804.670943,0,0,12.0897808074951171875,10.97055149078369140625,9.851322174072265625
48804.67242,0,0,11.64204502105712890625,10.522815704345703125,9.4035854339599609375
48804.674178,0,0,10.746124267578125,9.8508758544921875,8.95562648773193359375
48804.675936,0,0,10.2983875274658203125,9.4031391143798828125,8.50788974761962890625
48804.677693,0,0,9.85065174102783203125,8.955402374267578125,8.0601520538330078125
48804.679696,0,0,9.40291500091552734375,8.5076656341552734375,7.61241579055786132813
48804.681715,0,0,8.95517826080322265625,8.05992889404296875,7.16468000411987304688
48804.683734,0,0,8.5072174072265625,7.61196804046630859375,6.71671915054321289063
48804.685754,0,0,8.5072174072265625,7.38810014724731445313,6.26898288726806640625
48804.687789,0,0,8.05948162078857421875,6.94036388397216796875,5.82124614715576171875
48804.689825,0,0,7.61174488067626953125,6.49262714385986328125,5.37350988388061523438
48804.69186,0,0,7.16400814056396484375,6.04489040374755859375,4.92577314376831054688
48804.69389,0,0,6.71604776382446289063,5.59693050384521484375,4.47781324386596679688
48804.695899,0,0,6.71604776382446289063,5.3730621337890625,4.03007650375366210938
48804.697908,0,0,6.26831102371215820313,4.9253253936767578125,3.582340240478515625
48804.699917,0,0,5.82057476043701171875,4.47758913040161132813,3.13460373878479003906
48804.701924,0,0,5.82057476043701171875,4.2537212371826171875,2.68686723709106445313
48804.703927,0,0,5.37261438369750976563,4.02974081039428710938,2.68686723709106445313
48804.70593,0,0,4.92487812042236328125,3.80587267875671386719,2.68686723709106445313
48804.707932,0,0,4.92487812042236328125,3.582004547119140625,2.23913073539733886719
48804.709971,0,0,4.47714138031005859375,3.58200430870056152344,2.68686723709106445313
48804.712057,0,0,4.47714138031005859375,3.58200430870056152344,2.68686723709106445313
48804.714142,0,0,4.02918148040771484375,3.35802435874938964844,2.68686723709106445313
48804.716228,0,0,4.02918148040771484375,3.35802435874938964844,2.68686723709106445313
48804.718232,0,0,3.58144497871398925781,3.13415622711181640625,2.68686723709106445313
48804.720173,0,0,3.58144497871398925781,3.13415622711181640625,2.68686723709106445313
48804.722114,0,0,3.13370847702026367188,2.9102878570556640625,2.68686723709106445313
48804.724055,0,0,3.13370847702026367188,2.9102878570556640625,2.68686723709106445313
48804.726055,0,0,3.13370847702026367188,2.9102878570556640625,2.68686723709106445313
48804.728082,0,0,2.68597197532653808594,2.68641948699951171875,2.68686723709106445313
48804.730109,0,0,2.68597197532653808594,2.68641948699951171875,2.68686723709106445313
48804.732136,0,0,2.68597197532653808594,2.68641948699951171875,2.68686723709106445313
48804.734035,0,0,2.68597197532653808594,2.68641948699951171875,2.68686723709106445313
48804.735904,0,0,2.2382354736328125,2.46255135536193847656,2.68686723709106445313
48804.737773,0,0,2.2382354736328125,2.46255135536193847656,2.68686723709106445313
48804.739642,0,0,2.2382354736328125,2.46255135536193847656,2.68686723709106445313
48804.74172,0,0,1.79049909114837646484,2.01481485366821289063,2.23913073539733886719
48804.743811,0,0,1.79049909114837646484,2.01481485366821289063,2.23913073539733886719
48804.745903,0,0,1.79049909114837646484,2.01481485366821289063,2.23913073539733886719
48804.747984,0,0,1.79049909114837646484,2.01481485366821289063,2.23913073539733886719
48804.749923,0,0,1.79049909114837646484,1.79094672203063964844,1.79139435291290283203
48804.751862,0,0,1.34276258945465087891,1.56707847118377685547,1.79139435291290283203
48804.7538,0,0,1.34276258945465087891,1.56707847118377685547,1.79139435291290283203
48804.755767,0,0,1.34276258945465087891,1.56707847118377685547,1.79139435291290283203
48804.757854,0,0,1.34276258945465087891,1.56707847118377685547,1.79139435291290283203
48804.75994,0,0,1.34276258945465087891,1.3432102203369140625,1.34365785121917724609
48804.762027,0,0,1.34276258945465087891,1.3432102203369140625,1.34365785121917724609
48804.764073,0,0,1.34276258945465087891,1.3432102203369140625,1.34365785121917724609
48804.76603,0,0,0.89502608776092529297,1.11934196949005126953,1.34365785121917724609
48804.767986,0,0,0.89502608776092529297,1.11934196949005126953,1.34365785121917724609
48804.769943,0,0,0.89502608776092529297,1.11934196949005126953,1.34365785121917724609
48804.772147,0,0,0.89502608776092529297,0.89547371864318847656,0.89592140913009643555
48804.774671,0,0,0.89502608776092529297,0.89547371864318847656,0.89592140913009643555
48804.777194,0,0,0.89502608776092529297,0.89547371864318847656,0.89592140913009643555
48804.779718,0,0,0.89502608776092529297,0.89547371864318847656,0.89592140913009643555
48804.782241,0,0,0.89502608776092529297,0.89547371864318847656,0.89592140913009643555
48804.784765,0,0,0.89502608776092529297,0.89547371864318847656,0.89592140913009643555
48804.787288,0,0,0.89502608776092529297,0.89547371864318847656,0.89592140913009643555
48804.789812,0,0,0.44728967547416687012,0.67160552740097045898,0.89592140913009643555
48804.792336,0,0,0.44728967547416687012,0.67160552740097045898,0.89592140913009643555
48804.794859,0,0,0.44728967547416687012,0.67160552740097045898,0.89592140913009643555
48804.797383,0,0,0.44728967547416687012,0.44773733615875244141,0.448184967041015625
48804.799906,0,0,0.44728967547416687012,0.44773733615875244141,0.448184967041015625
48804.800773,0,0,0.44728967547416687012,0.44773733615875244141,0.448184967041015625
48804.801259,0,0,0.44728967547416687012,0.44773733615875244141,0.448184967041015625
